id|name|rarity|type|attribute|power|counter|color|card_type|effect|image_url|alternate_art|series_id|series_name
OP07-044|Dracule Mihawk|C|CHARACTER|Slash|10000|-|Blue|The Seven Warlords of the Sea|[On Play] Draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-044.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-045|Jinbe|SR|CHARACTER|Strike|5000|1000|Blue|Fish-Man/The Seven Warlords of the Sea/The Sun Pirates|[On Play] Play up to 1 {The Seven Warlords of the Sea} type Character card with a cost of 4 or less other than [Jinbe] from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-045.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-045|Jinbe|SR|CHARACTER|Strike|5000|1000|Blue|Fish-Man/The Seven Warlords of the Sea/The Sun Pirates|[On Play] Play up to 1 {The Seven Warlords of the Sea} type Character card with a cost of 4 or less other than [Jinbe] from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-045_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-046|Sengoku|R|CHARACTER|Wisdom|2000|1000|Blue|Navy|[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-046.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-046|Sengoku|R|CHARACTER|Wisdom|2000|1000|Blue|Navy|[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-046_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-047|Trafalgar Law|R|CHARACTER|Slash|4000|2000|Blue|The Seven Warlords of the Sea/Heart Pirates|[Activate: Main] You may return this Character to the owner's hand: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-047.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-047|Trafalgar Law|R|CHARACTER|Slash|4000|2000|Blue|The Seven Warlords of the Sea/Heart Pirates|[Activate: Main] You may return this Character to the owner's hand: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-047_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-048|Donquixote Doflamingo|UC|CHARACTER|Special|4000|-|Blue|The Seven Warlords of the Sea/Donquixote Pirates|[Activate: Main] [Once Per Turn] ➁ (You may rest the specified number of DON!! cards in your cost area.): Reveal 1 card from the top of your deck. If that card is a {The Seven Warlords of the Sea} type Character card with a cost of 4 or less, you may play that card rested. Then, place the rest at the bottom of your deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-048.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-049|Buckin|C|CHARACTER|Wisdom|-|-|Blue|Weevil's Mother|[On Play] Play up to 1 [Edward Weevil] with a cost of 4 or less from your hand rested.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-049.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-050|Boa Sandersonia|C|CHARACTER|Strike|3000|2000|Blue|Kuja Pirates|[On Play] If you have 2 or more {Amazon Lily} or {Kuja Pirates} type Characters on your field, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-050.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-051|Boa Hancock|SR|CHARACTER|Special|8000|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-051|Boa Hancock|SR|CHARACTER|Special|8000|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-051|Boa Hancock|SR|CHARACTER|Special|8000|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051_p2.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-052|Boa Marigold|C|CHARACTER|Slash|6000|1000|Blue|Kuja Pirates|[On Play] If you have 2 or more {Amazon Lily} or {Kuja Pirates} type Characters on your field, place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-052.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-053|Portgas.D.Ace|R|CHARACTER|Special|6000|1000|Blue|Whitebeard Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-054|Marguerite|R|CHARACTER|Wisdom|2000|-|Blue|Amazon Lily|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-054.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-055|Snake Dance|C|EVENT||-|-|Blue|Kuja Pirates|[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, return up to 1 of your Characters to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-055.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-056|Slave Arrow|UC|EVENT||-|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[Counter] You may return 1 of your Characters with a cost of 2 or more to the owner's hand: Up to 1 of your Leader or Character cards gains +4000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-056.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-057|Perfume Femur|R|EVENT||-|-|Blue|The Seven Warlords of the Sea/Kuja Pirates|[Main] Select up to 1 of your {The Seven Warlords of the Sea} type Leader or Character cards and that card gains +2000 power during this turn. Then, if the selected card attacks during this turn, your opponent cannot activate [Blocker].|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-057.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-058|Island of Women|C|STAGE||-|-|Blue|Amazon Lily|[Activate: Main] You may trash 1 card from your hand and rest this Stage: If your Leader has the {Kuja Pirates} type, return up to 1 of your {Amazon Lily} or {Kuja Pirates} type Characters to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-058.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-059|Foxy|L|LEADER|Special|5000|-|Purple|Foxy Pirates|[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select your opponent's rested Leader and up to 1 Character card. The selected cards will not become active in your opponent's next Refresh Phase.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-059.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-059|Foxy|L|LEADER|Special|5000|-|Purple|Foxy Pirates|[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select your opponent's rested Leader and up to 1 Character card. The selected cards will not become active in your opponent's next Refresh Phase.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-059_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-060|Itomimizu|UC|CHARACTER|Wisdom|-|1000|Purple|Foxy Pirates|[Activate: Main] [Once Per Turn] If your Leader has the {Foxy Pirates} type and you have no other [Itomimizu], add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-060.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-061|Vinsmoke Sanji|C|CHARACTER|Strike|-|1000|Purple|Kingdom of GERMA/The Vinsmoke Family|[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {The Vinsmoke Family} type, draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-061.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-062|Vinsmoke Reiju|C|CHARACTER|Strike|2000|1000|Purple|Kingdom of GERMA/The Vinsmoke Family|[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, return up to 1 of your {The Vinsmoke Family} type Characters with a cost of 1 to the owner's hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-062.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-063|Capote|C|CHARACTER|Strike|4000|1000|Purple|Fish-Man/Foxy Pirates|[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Foxy Pirates} type, up to 1 of your opponent's Characters with a cost of 6 or less cannot attack until the end of your opponent's next turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-063.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-064|Sanji|SR|CHARACTER|Strike|6000|2000|Purple|Straw Hat Crew|If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-064|Sanji|SR|CHARACTER|Strike|6000|2000|Purple|Straw Hat Crew|If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-065|Gina|UC|CHARACTER|Wisdom|-|2000|Purple|Foxy Pirates|[On Play] If your Leader has the {Foxy Pirates} type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and set it as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-065.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-066|Tony Tony.Chopper|R|CHARACTER|Strike|-|1000|Purple|Animal/Foxy Pirates|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-066.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-067|Tonjit|C|CHARACTER|Wisdom|3000|1000|Purple|Long Ring Long Land|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-067.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-068|Hamburg|UC|CHARACTER|Strike|6000|1000|Purple|Foxy Pirates|[DON!! x1] [When Attacking] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-068.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-069|Pickles|C|CHARACTER|Strike|4000|1000|Purple|Foxy Pirates|If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, your {Foxy Pirates} type Characters other than [Pickles] cannot be K.O.'d by your opponent's effects.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-069.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-070|Big Bun|UC|CHARACTER|Strike|7000|1000|Purple|Giant/Fish-Man/Foxy Pirates|[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 {Foxy Pirates} type card with a cost of 4 or less from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-070.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-071|Foxy|R|CHARACTER|Special|7000|-|Purple|Foxy Pirates|[Opponent's Turn] If your Leader has the {Foxy Pirates} type, give all of your opponent's Characters −1000 power.[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-071.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-071|Foxy|R|CHARACTER|Special|7000|-|Purple|Foxy Pirates|[Opponent's Turn] If your Leader has the {Foxy Pirates} type, give all of your opponent's Characters −1000 power.[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-071_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-072|Porche|SR|CHARACTER|Wisdom|5000|-|Purple|Foxy Pirates|[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 purple Character card with 4000 power or less from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-072.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-072|Porche|SR|CHARACTER|Wisdom|5000|-|Purple|Foxy Pirates|[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 purple Character card with 4000 power or less from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-072_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-073|Monkey.D.Luffy|R|CHARACTER|Strike|7000|-|Purple|Straw Hat Crew|[Activate: Main] [Once Per Turn] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your opponent has 3 or more Characters, set this Character as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-073.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-074|Monda|C|CHARACTER|Strike|3000|1000|Purple|Animal/Foxy Pirates|[Activate: Main] You may trash this Character: If your Leader has the {Foxy Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-074.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-075|Slow-Slow Beam|UC|EVENT||-|-|Purple|Foxy Pirates|[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to 1 each of your opponent's Leader and Character cards −2000 power during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-075.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-076|Slow-Slow Beam Sword|C|EVENT||-|-|Purple|Foxy Pirates|[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, rest up to 1 of your opponent's Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-076.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-077|We're Going to Claim the One Piece!!!|R|EVENT||-|-|Purple|The Four Emperors/Land of Wano|[Main] If your Leader has the {Animal Kingdom Pirates} or {Big Mom Pirates} type, look at 5 cards from the top of your deck; reveal up to 1 {Animal Kingdom Pirates} or {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-077.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-078|Megaton Nine-Tails Rush|C|EVENT||-|-|Purple|Foxy Pirates|[Main] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, set up to 1 of your [Foxy] cards as active.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-078.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-079|Rob Lucci|L|LEADER|Strike|5000|-|Black|CP0|[When Attacking] You may trash 2 cards from the top of your deck: Give up to 1 of your opponent's Characters −1 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-079.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-079|Rob Lucci|L|LEADER|Strike|5000|-|Black|CP0|[When Attacking] You may trash 2 cards from the top of your deck: Give up to 1 of your opponent's Characters −1 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-079_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-080|Kaku|R|CHARACTER|Slash|5000|2000|Black|CP0|"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Give up to 1 of your opponent's Characters −3 cost during this turn."|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-080.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-081|Kalifa|C|CHARACTER|Special|5000|1000|Black|CP0|[DON!! x1] [Your Turn] Give all of your opponent's Characters −1 cost.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-081.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-082|Captain John|UC|CHARACTER|Slash|3000|1000|Black|Thriller Bark Pirates/Former Rocks Pirates|[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters −1 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-082.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-083|Gecko Moria|UC|CHARACTER|Special|5000|1000|Black|The Seven Warlords of the Sea/Thriller Bark Pirates|[Activate: Main] You may place 4 {Thriller Bark Pirates} type cards from your trash at the bottom of your deck in any order: This Character gains [Banish] and +1000 power during this turn.(When this card deals damage, the target card is trashed without activating its Trigger.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-083.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-084|Gismonda|C|CHARACTER|Strike|2000|1000|Black|CP0|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-084.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-085|Stussy|SR|CHARACTER|Special|9000|-|Black|CP0|[On Play] You may trash 1 of your Characters: K.O. up to 1 of your opponent's Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-085.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-085|Stussy|SR|CHARACTER|Special|9000|-|Black|CP0|[On Play] You may trash 1 of your Characters: K.O. up to 1 of your opponent's Characters.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-085_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-086|Spandam|C|CHARACTER|Slash|4000|1000|Black|CP0|[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters −2 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-086.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-087|Baskerville|C|CHARACTER|Slash|3000|2000|Black|World Government|[Your Turn] If your opponent has a Character with a cost of 0, this Character gains +3000 power.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-087.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-088|Hattori|UC|CHARACTER|Strike|-|2000|Black|Animal/CP0|[Your Turn] [On Play] Up to 1 of your [Rob Lucci] cards gains +2000 power during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-088.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-089|Maha|C|CHARACTER|Strike|8000|1000|Black|CP0|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-089.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-090|Morgans|C|CHARACTER|Wisdom|2000|1000|Black|Journalist|[On Play] Your opponent trashes 1 card from their hand and reveals their hand. Then, your opponent draws 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-090.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-091|Monkey.D.Luffy|R|CHARACTER|Special|6000|1000|Black|Straw Hat Crew|[When Attacking] Trash up to 1 of your opponent's Characters with a cost of 2 or less. Then, place any number of Character cards with a cost of 4 or more from your trash at the bottom of your deck in any order. This Character gains +1000 power during this turn for every 3 cards placed at the bottom of your deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-091.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-092|Joseph|UC|CHARACTER|Strike|2000|1000|Black|CP0|"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 1 or less."|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-092.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-093|Rob Lucci|R|CHARACTER|Strike|6000|1000|Black|CP0|[On Play] You may place 3 cards from your trash at the bottom of your deck in any order: Your opponent trashes 1 card from their hand. Then, you may place up to 1 card from your opponent's trash at the bottom of their deck.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-093.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-094|Shave|UC|EVENT||-|-|Black|CP9|"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 10 or more cards in your trash, return up to 1 of your Characters with a type including ""CP"" to the owner's hand."|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-094.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-095|Iron Body|C|EVENT||-|-|Black|CP9|[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if you have 10 or more cards in your trash, that card gains an additional +2000 power during this battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-095.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-096|Tempest Kick|R|EVENT||-|-|Black|CP9|[Main] Draw 1 card. Then, if you have 10 or more cards in your trash, give up to 1 of your opponent's Characters −3 cost during this turn.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-096.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-097|Vegapunk|L|LEADER|Wisdom|5000|-|Yellow|Scientist/Egghead|This Leader cannot attack.[Activate: Main] [Once Per Turn] ① (You may rest the specified number of DON!! cards in your cost area.): Select up to 1 {Egghead} type card with a cost of 5 or less from your hand and play it or add it to the top of your Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-097.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-097|Vegapunk|L|LEADER|Wisdom|5000|-|Yellow|Scientist/Egghead|This Leader cannot attack.[Activate: Main] [Once Per Turn] ① (You may rest the specified number of DON!! cards in your cost area.): Select up to 1 {Egghead} type card with a cost of 5 or less from your hand and play it or add it to the top of your Life cards face-up.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-097_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-098|Atlas|UC|CHARACTER|Wisdom|6000|1000|Yellow|Scientist/Egghead|If you have less Life cards than your opponent, this Character cannot be K.O.'d in battle.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-098.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-099|Usopp|C|CHARACTER|Ranged|2000|2000|Yellow|Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-099.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-100|Edison|C|CHARACTER|Wisdom|5000|2000|Yellow|Scientist/Egghead|[On Play] If you have 2 or less Life cards, draw 2 cards and trash 2 card from your hand.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-100.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-101|Shaka|UC|CHARACTER|Wisdom|6000|1000|Yellow|Scientist/Egghead|[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-101.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-102|Jinbe|C|CHARACTER|Strike|6000|1000|Yellow|Fish-Man/Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-102.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-103|Tony Tony.Chopper|C|CHARACTER|Wisdom|3000|1000|Yellow|Animal/Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-103.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-104|Nico Robin|UC|CHARACTER|Special|4000|1000|Yellow|Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-104.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-105|Pythagoras|UC|CHARACTER|Wisdom|6000|1000|Yellow|Scientist/Egghead|[On K.O.] If you have 2 or less Life cards, play up to 1 {Egghead} type Character card with a cost of 4 or less from your trash rested.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-105.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-106|Fuza|C|CHARACTER|Special|6000|-|Yellow|Animal/Sky Island|[DON!! x1] [When Attacking] If you have 1 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-106.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-107|Franky|R|CHARACTER|Strike|5000|2000|Yellow|Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-107.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-107|Franky|R|CHARACTER|Strike|5000|2000|Yellow|Egghead/Straw Hat Crew|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-107_p1.png?250214|True|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-108|Vega Force 01|C|CHARACTER|Strike|6000|1000|Yellow|Egghead|-|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-108.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
OP07-109|Monkey.D.Luffy|SR|CHARACTER|Strike|6000|1000|Yellow|The Four Emperors/Egghead/Straw Hat Crew|[Activate: Main] You may trash this Character: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.|https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109.png?250214|False|569107|500 YEARS IN THE FUTURE- [OP-07]
